crf,preset,res,bitrate,vmaf,time
27,6,480,2555,93.804118,176.549
27,6,720,6535,93.199377,263.361
27,7,480,2577,93.543993,162.458
27,7,720,6647,92.926319,210.667
27,8,480,2772,93.482915,135.489
27,8,720,6652,92.512921,195.749
27,9,480,3007,92.958612,116.809
27,9,720,6485,91.951990,147.320
27,10,480,2973,92.677955,112.498
27,10,720,6101,91.246718,140.041
29,4,480,2080,93.580545,235.926
29,4,720,4830,92.795423,430.147
29,5,480,2120,93.437553,196.888
29,5,720,4925,92.694499,315.955
29,6,480,2216,93.386645,167.616
29,6,720,5463,92.646280,238.685
29,7,480,2237,93.126928,137.430
29,7,720,5551,92.337592,193.016
29,8,480,2404,93.048562,132.767
29,8,720,5649,91.917111,168.724
29,9,480,2590,92.465033,118.003
29,9,720,5464,91.295293,148.402
29,10,480,2589,92.171576,112.547
29,10,720,5240,90.564882,139.777
30,4,480,1960,93.396405,234.751
30,4,720,4497,92.558343,397.039
30,5,480,1997,93.256952,180.293
30,5,720,4589,92.441815,282.543
30,6,480,2060,93.174734,160.633
30,6,720,5000,92.355775,236.852
30,7,480,2080,92.890695,142.628
30,7,720,5076,92.032204,194.228
30,8,480,2235,92.797168,126.735
30,8,720,5206,91.608013,167.832
30,9,480,2397,92.211173,117.494
30,9,720,5021,90.917238,145.910
30,10,480,2405,91.915214,110.456
30,10,720,4866,90.201064,139.493
31,4,480,1809,93.163176,234.242
31,4,720,4089,92.237141,390.496
31,5,480,1842,93.000686,171.309
31,5,720,4170,92.111484,282.142
31,6,480,1889,92.893686,154.076
31,6,720,4511,92.008314,224.735
31,7,480,1908,92.611509,138.876
31,7,720,4580,91.666011,190.455
31,8,480,2050,92.510797,123.477
31,8,720,4735,91.225000,163.170
31,9,480,2165,91.874476,102.138
31,9,720,4483,90.427620,129.585
31,10,480,2179,91.582499,98.774
31,10,720,4392,89.722038,123.755
33,4,480,1564,92.722771,245.850
33,4,720,3450,91.635635,378.656
33,5,480,1587,92.516792,178.679
33,5,720,3508,91.470689,287.718
33,6,480,1601,92.346892,170.846
33,6,720,3723,91.314687,254.074
33,7,480,1618,92.041526,154.867
33,7,720,3776,90.936730,214.492
33,8,480,1741,91.899328,137.286
33,8,720,3953,90.461170,184.758
33,9,480,1852,91.263643,127.717
33,9,720,3733,89.578947,157.991
33,10,480,1883,90.991517,104.611
33,10,720,3728,88.886696,137.143
34,4,480,1468,92.496100,243.077
34,4,720,3209,91.360075,432.529
34,5,480,1490,92.272534,191.164
34,5,720,3265,91.179947,306.856
34,6,480,1494,92.088932,168.645
34,6,720,3440,91.008331,253.290
34,7,480,1511,91.760979,148.651
34,7,720,3485,90.600178,200.519
34,8,480,1624,91.614084,130.040
34,8,720,3662,90.128512,170.162
34,9,480,1743,90.961919,116.948
34,9,720,3432,89.132675,144.029
34,10,480,1777,90.742538,113.462
34,10,720,3446,88.454450,138.092
37,4,480,1192,91.675393,253.772
37,4,720,2537,90.399513,382.949
37,5,480,1207,91.408760,180.169
37,5,720,2572,90.161414,269.406
37,6,480,1185,91.134625,153.021
37,6,720,2638,89.872908,220.795
37,7,480,1197,90.748394,136.873
37,7,720,2670,89.425637,191.310
37,8,480,1285,90.559586,122.983
37,8,720,2832,88.936332,164.613
37,9,480,1350,89.811449,116.895
37,9,720,2624,87.712507,141.360
37,10,480,1390,89.624484,111.551
37,10,720,2679,87.112162,136.237
39,4,480,1036,91.066221,229.297
39,4,720,2178,89.714508,389.264
39,5,480,1050,90.796172,175.303
39,5,720,2211,89.479989,273.686
39,6,480,1018,90.422860,152.850
