crf,preset,res,bitrate,vmaf,time
29,7,480,302,96.439017,55.407
29,7,720,561,96.119991,87.159
29,8,480,333,96.369501,46.318
29,8,720,577,95.908557,71.713
29,9,480,358,96.055307,38.529
29,9,720,550,95.370364,57.047
29,10,480,366,95.898008,35.859
29,10,720,526,94.835556,54.089
30,4,480,272,96.773484,104.842
30,4,720,485,96.548481,179.939
30,5,480,271,96.673305,78.203
30,5,720,485,96.460555,134.574
30,6,480,275,96.639662,66.774
30,6,720,489,96.325892,105.328
30,7,480,284,96.361581,54.257
30,7,720,519,96.017141,86.080
30,8,480,313,96.294300,46.460
30,8,720,540,95.813490,70.858
30,9,480,332,95.965051,37.517
30,9,720,514,95.232860,56.176
30,10,480,339,95.796518,35.694
30,10,720,493,94.690856,53.169
31,4,480,253,96.686548,104.203
31,4,720,447,96.444815,179.752
31,5,480,251,96.585560,75.493
31,5,720,446,96.342524,131.002
31,6,480,255,96.547279,64.769
31,6,720,450,96.207890,102.677
31,7,480,263,96.260084,52.953
31,7,720,476,95.878982,84.331
31,8,480,291,96.190158,44.145
31,8,720,501,95.681181,68.696
31,9,480,305,95.834102,35.470
31,9,720,469,95.054755,54.054
31,10,480,310,95.663866,33.541
31,10,720,451,94.506046,51.354
33,4,480,222,96.515443,101.148
33,4,720,387,96.253301,173.369
33,5,480,220,96.396200,75.392
33,5,720,383,96.124504,130.242
33,6,480,222,96.348943,64.529
33,6,720,385,95.990884,101.124
33,7,480,229,96.042193,52.150
33,7,720,405,95.626518,84.674
33,8,480,255,95.961140,43.521
33,8,720,434,95.419771,68.083
33,9,480,264,95.562150,35.734
33,9,720,403,94.724401,53.804
33,10,480,269,95.406278,33.046
33,10,720,391,94.158737,50.715
34,4,480,210,96.434095,102.007
34,4,720,364,96.151639,173.276
34,5,480,208,96.313553,73.437
34,5,720,359,96.021384,128.272
34,6,480,209,96.266115,62.511
34,6,720,361,95.888333,104.490
34,7,480,216,95.935889,52.471
34,7,720,378,95.506503,84.842
34,8,480,241,95.854627,43.784
34,8,720,409,95.304585,68.300
