crf,preset,res,bitrate,vmaf,time
50,9,1080,7389,79.632303,8.005
50,10,1080,7456,78.629636,6.789
23,4,1080,61272,99.617433,45.003
23,5,1080,63500,99.622138,31.745
23,6,1080,77496,99.678045,20.685
23,7,1080,78366,99.599050,18.191
23,8,1080,78344,99.594389,13.779
23,9,1080,75376,99.515967,10.712
23,10,1080,74837,99.361813,9.035
28,4,1080,41392,99.421444,47.011
28,5,1080,42478,99.426109,33.190
28,6,1080,52587,99.497510,20.242
28,7,1080,52961,99.378214,18.047
28,8,1080,53746,99.375346,13.666
28,9,1080,54137,99.294814,10.258
28,10,1080,53872,99.061320,8.415
35,4,1080,23529,98.379666,46.093
35,5,1080,23856,98.339970,32.005
35,6,1080,29153,98.617306,20.629
35,7,1080,29437,98.139958,16.939
35,8,1080,30443,98.149133,12.558
35,9,1080,30263,97.661328,9.387
35,10,1080,30793,97.051261,7.755
38,4,1080,18148,96.752307,45.531
38,5,1080,18354,96.626652,31.758
38,6,1080,22344,97.272457,20.440
38,7,1080,22594,96.559544,16.603
38,8,1080,23461,96.557695,11.987
38,9,1080,23111,95.504645,8.998
38,10,1080,23600,94.813296,7.661
42,4,1080,12806,93.322789,48.231
42,5,1080,12961,93.072676,31.359
42,6,1080,15510,94.231211,21.440
42,7,1080,15862,93.384161,15.917
42,8,1080,16482,93.312364,11.999
42,9,1080,15927,91.320743,8.607
42,10,1080,16315,90.626685,7.320
25,4,1080,52121,99.548437,47.455
25,5,1080,53834,99.557531,33.319
25,6,1080,66729,99.618439,20.485
25,7,1080,67314,99.513906,17.746
25,8,1080,67788,99.515696,13.705
25,9,1080,66978,99.448245,10.919
25,10,1080,66602,99.272439,8.935
32,4,1080,30150,99.111680,51.800
32,5,1080,30686,99.101193,32.733
32,6,1080,37804,99.234204,20.631
32,7,1080,38180,98.981844,17.388
32,8,1080,39291,98.999027,12.616
32,9,1080,39057,98.770444,11.387
32,10,1080,39224,98.278908,8.862
36,4,1080,21492,97.953108,54.538
36,5,1080,21762,97.878056,35.954
36,6,1080,26558,98.244100,24.410
36,7,1080,26843,97.674177,18.609
36,8,1080,27791,97.684124,13.630
36,9,1080,27655,97.054491,10.264
